# ----------------------------------------,,,,,,,
# Bike MS - Luminate Pages,,,,,,,
# Pages,,,,,,,
# 20160401-20171214,,,,,,,
# ----------------------------------------,,,,,,,
,,,,,,,
Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/site/TR/Bike/UTUBikeEvents?pg=entry&fr_id=27426&s_src=BMS-HOM-ADS&s_subsrc=UTU-UTA-OUT-FB-94577105,316,301,0:03:03,301,0.33%,92.72%,$0.00 
/site/TR/Challenge/General?px=16197492&pg=personal&fr_id=28216,316,257,0:01:53,254,50.78%,50.95%,$0.00 
/site/TRR?pg=tfind&fr_id=29242&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=60669&s_ptype=60669&skip_login_page=true,316,259,0:00:36,180,2.81%,4.75%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28124&s_isRegistrationThanks=true,total_amount-$80.00",315,274,0:06:46,39,3.92%,63.17%,$0.00 
/site/TR?company_id=90784&fr_id=28263&pg=company,315,247,0:02:18,190,32.98%,40.95%,$0.00 
/site/TR?fr_id=28104&pg=informational&sid=13251,315,220,0:00:54,11,9.09%,18.10%,$0.00 
/site/TR?fr_id=28272&pg=informational&sid=13244,315,261,0:01:37,15,14.29%,25.71%,$0.00 
/site/TR?fr_id=29048&pg=informational&sid=13237,315,279,0:01:24,8,50.00%,20.00%,$0.00 
/site/TR?px=14768723&pg=personal&fr_id=27061&s_src=boundlessfundraising&s_subsrc=:sub_source,315,211,0:01:40,210,41.43%,55.87%,$0.00 
/site/TR?team_id=522524&fr_id=28105&pg=team,315,255,0:03:56,243,57.61%,65.40%,$0.00 
/site/TR/Bike/FLNBikeEvents?px=14899030&pg=personal&fr_id=27711,315,213,0:01:45,195,52.31%,47.62%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=474291&pg=team&fr_id=27694,315,210,0:02:29,174,50.00%,50.79%,$0.00 
/site/TR?fr_id=28196&pg=informational&sid=14149,314,269,0:02:07,48,57.14%,28.66%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13239&fr_tjoin=495213,314,245,0:00:44,10,80.00%,16.56%,$0.00 
/site/TR/Bike/CASBikeEvents?team_id=468606&pg=team&fr_id=27876,314,230,0:01:28,103,47.06%,38.85%,$0.00 
/site/TR/Bike/KSGBikeEvents?px=1796923&pg=personal&fr_id=28811,314,246,0:01:35,180,39.44%,41.72%,$0.00 
/site/TR/Bike/MAMBikeEvents?px=13140502&pg=personal&fr_id=28124,314,235,0:03:28,228,55.22%,61.15%,$0.00 
/site/TR/Bike/nctBikeEvents?pg=entry&fr_id=28911&s_src=bike-fy17-nct-reg-social&s_subsrc=facebook-link-oin-awareness,314,278,0:01:27,278,82.08%,82.48%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=28263&s_scr=bike-fy17-txh-reg-social&s_subsrc=facebook-link-pps-awareness,314,276,0:02:34,276,20.22%,71.34%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28198,313,220,0:02:56,119,34.45%,41.53%,$0.00 
/site/TR?fr_id=28280&pg=entry,313,226,0:00:33,190,27.23%,27.80%,$0.00 
/site/TR?fr_id=28892&pg=informational&sid=13229,313,263,0:03:38,25,42.31%,45.37%,$0.00 
/site/TR?fr_id=28938&pg=entry,313,274,0:02:03,183,46.45%,46.33%,$0.00 
/site/TR?fr_id=29052&pg=informational&sid=13275,313,286,0:02:03,28,34.48%,32.27%,$0.00 
/site/TR?fr_id=29085&pg=informational&sid=14153,313,226,0:00:26,8,40.00%,8.95%,$0.00 
/site/TR?pg=entry&fr_id=28915,313,266,0:01:41,232,10.59%,14.06%,$0.00 
/site/TR?px=12100148&fr_id=27719&pg=personal,313,245,0:02:16,243,46.31%,54.63%,$0.00 
/site/TR?px=14890064&fr_id=27053&pg=personal,313,224,0:05:28,218,64.38%,61.98%,$0.00 
/site/TR?px=7603391&fr_id=28263&pg=personal,313,236,0:05:27,230,64.78%,66.45%,$0.00 
/site/TR/Bike/MNMBikeEvents?px=14897697&pg=personal&fr_id=27006,313,257,0:03:12,225,32.02%,65.18%,$0.00 
/site/TR/Bike/VARBikeEvents?team_id=452347&pg=team&fr_id=27059,313,253,0:01:56,59,24.19%,32.59%,$0.00 
/site/TRR?pg=tfind&fr_id=28196&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=55439&s_ptype=55439&skip_login_page=true,313,256,0:00:36,134,3.01%,4.79%,$0.00 
/site/TR?fr_id=27173&pg=informational&sid=13248,312,221,0:00:34,53,3.77%,10.58%,$0.00 
/site/TR?fr_id=27426&pg=informational&sid=13249,312,238,0:02:39,55,34.55%,30.45%,$0.00 
/site/TR?fr_id=27711&pg=informational&sid=13230,312,258,0:00:50,7,28.57%,11.86%,$0.00 
/site/TR?fr_id=28893&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=none&s_fr_tm_opt=none&ptype=59120&s_ptype=59120,312,252,0:03:48,16,35.29%,36.22%,$0.00 
/site/TR?fr_id=28936&pg=informational&sid=13233,312,264,0:02:12,36,15.79%,33.01%,$0.00 
/site/TR?pg=pfind&fr_id=27188&s_redirect=true,312,281,0:04:37,111,55.26%,78.85%,$0.00 
/site/TR?team_id=491851&fr_id=27060&pg=team,312,237,0:02:47,203,60.59%,60.58%,$0.00 
/site/TR/Bike/FLSBikeEvents?pg=team&fr_id=28099&team_id=491230,312,236,0:02:08,32,38.71%,30.13%,$0.00 
/site/TR/Bike/KSGBikeEvents?pg=team&fr_id=28811&team_id=495466,312,241,0:01:44,96,53.06%,43.91%,$0.00 
/site/TR/Bike/MNMBikeEvents?px=13177884&pg=personal&fr_id=28105,312,281,0:02:23,196,34.69%,48.72%,$0.00 
/site/TR/Bike/MNMBikeEvents?team_id=504283&pg=team&fr_id=28105,312,201,0:02:11,163,50.60%,42.95%,$0.00 
/site/TR/Bike/NYNBikeEvents?team_id=490853&pg=team&fr_id=27764,312,262,0:02:04,236,46.44%,45.83%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=14061133&pg=personal&fr_id=27149,312,242,0:01:30,233,11.59%,40.71%,$0.00 
/site/SPageNavigator/BIKE_HOM_splash.html?s_src=BMS-HOM-ADS&s_subsrc=HOM-BN-CYC-BYC,311,272,0:00:48,272,33.70%,74.28%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28263&s_isRegistrationThanks=true,additional_gift-$100.00,total_amount-$230.00",311,260,0:07:49,125,0.00%,70.10%,$0.00 
/site/TR?fr_id=27060&pg=informational&sid=14015,311,207,0:01:47,80,31.71%,29.26%,$0.00 
/site/TR?fr_id=28099&pg=informational&sid=13239&ptype=49979,311,198,0:03:30,9,44.44%,33.76%,$0.00 
/site/TR?fr_id=28283&pg=informational&sid=13233,311,271,0:01:45,29,35.48%,26.05%,$0.00 
/site/TR?fr_id=28949&pg=informational&sid=13248,311,212,0:00:25,12,40.00%,10.93%,$0.00 
/site/TR?px=1908208&fr_id=28953&pg=personal,311,251,0:01:09,243,28.69%,30.87%,$0.00 
/site/TR/Bike/GAABikeEvents?px=14564786&pg=personal&fr_id=27759,311,262,0:02:18,215,31.16%,41.48%,$0.00 
/site/TR/Bike/MAMBikeEvents?team_id=450882&pg=team&fr_id=27041,311,242,0:01:06,115,50.00%,43.09%,$0.00 
/site/TR/Bike/PAXBikeEvents?team_id=503953&pg=team&fr_id=28311,311,231,0:01:27,158,48.43%,43.41%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=27003&team_id=452329,311,247,0:02:05,60,43.33%,49.84%,$0.00 
/site/PageServer/?pagename=BIKE_CTN_Landing_Page,310,18,0:00:04,17,17.65%,4.52%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=MN&date_range=current,310,241,0:01:13,9,50.00%,31.29%,$0.00 
/site/SPageServer?starting_postal=08003&list_category_id=1895&state=&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=PAE-PHL-OUT-FB-101109249,310,292,0:03:33,283,89.05%,91.29%,$0.00 
/site/TR?fr_id=22517&pg=entry,310,249,0:01:14,242,29.22%,58.39%,$0.00 
/site/TR?fr_id=27735&pg=informational&sid=13238,310,244,0:02:39,33,34.38%,24.52%,$0.00 
/site/TR/Bike/FLNBikeEvents?team_id=456614&pg=team&fr_id=27711,310,224,0:01:44,35,25.00%,26.13%,$0.00 
/site/TR/Bike/MAMBikeEvents?team_id=467934&pg=team&fr_id=27048,310,217,0:01:29,138,33.33%,39.35%,$0.00 
/site/TR/Bike/MNMBikeEvents?team_id=490814&pg=team&fr_id=28105,310,213,0:01:49,127,42.42%,37.10%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=team&fr_id=27695&team_id=455764,310,241,0:02:12,11,54.55%,32.26%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=463633&pg=team&fr_id=27695,310,201,0:04:08,174,58.05%,56.77%,$0.00 
/site/TR/Bike/ohaBikeEvents?pg=entry&fr_id=28892&s_src=bike-fy17-oha-reg-social&s_subsrc=facebook-link-fbf-awareness,310,280,0:01:22,279,83.57%,85.16%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=16082210&pg=personal&fr_id=29052,310,250,0:02:41,239,68.33%,67.42%,$0.00 
/site/SPageServer?pagename=Bike_Center&pc2_page=center&fr_id=22817,309,273,0:02:29,258,23.64%,37.22%,$0.00 
/site/TR?fr_id=28263&pg=team&team_id=495571,309,212,0:03:09,177,53.37%,55.02%,$0.00 
/site/TR?fr_id=29178&pg=informational&sid=13249,309,266,0:01:53,7,100.00%,21.04%,$0.00 
/site/TR?px=14818484&fr_id=28263&pg=personal,309,279,0:03:37,264,77.90%,73.14%,$0.00 
/site/TR?px=14867193&fr_id=27041&pg=personal,309,197,0:03:13,185,42.25%,44.01%,$0.00 
/site/TR?team_id=451407&fr_id=27053&pg=team,309,221,0:01:38,217,15.14%,34.63%,$0.00 
/site/TR/Bike/CALBikeEvents?pg=entry&fr_id=28217&s_scr=bike-fy17-cal-reg-social&s_subsrc=facebook-link-lal-consideration,309,265,0:01:41,264,69.81%,70.23%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=MO&date_range=current,308,230,0:01:01,3,75.00%,31.49%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=VA&date_range=past,308,255,0:00:48,3,100.00%,25.65%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&fr_id=27919,308,212,0:04:34,99,27.27%,50.97%,$0.00 
/site/TR?fr_id=27446&pg=informational&sid=13240,308,213,0:01:07,186,35.48%,35.06%,$0.00 
/site/TR?fr_id=27695&pg=informational&sid=13235,308,251,0:00:59,7,28.57%,17.86%,$0.00 
/site/TR?fr_id=27756&pg=informational&sid=13233,308,253,0:02:32,22,20.00%,32.47%,$0.00 
/site/TR?fr_id=27914&pg=informational&sid=13251,308,260,0:01:20,141,26.76%,33.77%,$0.00 
/site/TR?fr_id=28207&pg=entry&s_src=boundlessfundraising&s_subsrc=boundlessfundraising,308,170,0:00:53,150,27.33%,24.35%,$0.00 
/site/TR?fr_id=28209&pg=informational&sid=13248,308,233,0:01:04,12,53.85%,13.64%,$0.00 
/site/TR?fr_id=28216&pg=team&team_id=497279,308,252,0:02:17,236,50.85%,56.82%,$0.00 
/site/TR?px=15586514&pg=personal&fr_id=28216&s_src=boundlessfundraising&s_subsrc=:sub_source,308,242,0:02:19,234,61.28%,57.47%,$0.00 
/site/TR?px=2340085&fr_id=27764&pg=personal,308,259,0:05:39,256,36.74%,63.31%,$0.00 
/site/TR?team_id=485226&fr_id=27764&pg=team,308,231,0:02:26,224,23.66%,50.65%,$0.00 
/site/TR?team_id=487522&fr_id=27876&pg=team,308,217,0:02:05,178,25.82%,38.31%,$0.00 
/site/TR/Bike/CALBikeEvents?team_id=495470&pg=team&fr_id=28217,308,241,0:02:04,85,46.51%,37.99%,$0.00 
/site/TR/Bike/CANBikeEvents?pg=team&fr_id=28894&team_id=497578,308,254,0:03:25,28,51.72%,59.74%,$0.00 
/site/TR/Bike/CASBikeEvents?px=2738058&pg=personal&fr_id=29046,308,264,0:01:56,92,40.91%,39.29%,$0.00 
/site/TR/Bike/COCBikeEvents?team_id=503090&pg=team&fr_id=28914,308,242,0:02:19,157,59.75%,47.73%,$0.00 
/site/TR/Bike/CTNBikeEvents?pg=entry&fr_id=29891,308,191,0:01:12,119,45.45%,32.79%,$0.00 
/site/TR/Bike/OHABikeEvents?team_id=501391&pg=team&fr_id=28384,308,240,0:01:33,49,40.00%,34.42%,$0.00 
/site/TR/Bike/ORCBikeEvents?pg=team&fr_id=27007&team_id=453470,308,233,0:02:12,113,58.56%,46.10%,$0.00 
/site/TR/Bike/paxBikeEvents?pg=entry&fr_id=28216&s_src=bike-fy17-pax-reg-social&s_subsrc=instgram-link-cyc-awareness,308,292,0:01:23,292,78.42%,78.57%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494465,308,234,0:01:26,17,41.18%,31.49%,$0.00 
/site/TR/Bike/utuBikeEvents?pg=entry&fr_id=28813&s_src=bike-fy17-utu-reg-social&s_subsrc=facebook-link-fbf-awareness,308,281,0:01:35,280,82.92%,83.77%,$0.00 
/site/SPageServer?starting_postal=&state=NV&pagename=BIKE_HOM_events,307,267,0:01:21,19,89.47%,32.90%,$0.00 
/site/TR?fr_id=27711&pg=informational&sid=13250,307,275,0:03:05,22,39.13%,28.66%,$0.00 
/site/TR?fr_id=28897&pg=informational&sid=14149,307,262,0:01:50,22,41.67%,21.82%,$0.00 
/site/TR?fr_id=28953&pg=informational&sid=14149,307,254,0:01:24,26,57.69%,26.06%,$0.00 
/site/TR?fr_id=29052&pg=informational&sid=13244,307,249,0:01:32,20,57.89%,27.69%,$0.00 
/site/TR?team_id=495176&fr_id=28263&pg=team,307,238,0:02:13,233,45.53%,56.35%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=entry&fr_id=27695&s_src=BMS-HOM-ADS&s_subsrc=NCT-NBE-CYC-FB-100136864,307,294,0:01:51,294,89.46%,90.88%,$0.00 
/site/TR/Bike/PAEBikeEvents?pg=team&fr_id=28216&team_id=496009,307,186,0:09:04,71,52.94%,51.47%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2018&pc2_page=center&fr_id=29316&s_AffiliateSecCatId=1,306,254,0:05:10,99,45.79%,57.52%,$0.00 
/site/TR?company_id=83250&fr_id=27426&pg=company,306,236,0:01:08,185,7.57%,23.53%,$0.00 
/site/TR?fr_id=27059&pg=entry&s_src=BMS-VAR-ADS&s_subsrc=VAR-FB-FBF-FCC,306,271,0:01:15,271,7.35%,68.63%,$0.00 
/site/TR?fr_id=28384&pg=informational&sid=13238,306,265,0:02:43,27,41.94%,31.37%,$0.00 
/site/TR?fr_id=29042&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=59769&s_ptype=59769,306,252,0:04:25,14,85.71%,43.46%,$0.00 
/site/TR?px=14720106&fr_id=27149&pg=personal,306,223,0:02:33,217,1.84%,54.58%,$0.00 
/site/TR/Bike/TXHBikeEvents?fr_id=28263&pg=team&team_id=494929,306,216,0:01:08,153,47.71%,36.27%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494650,306,218,0:01:49,26,46.15%,37.25%,$0.00 
/site/TR/Bike/VARBikeEvents?pg=entry&fr_id=26004,306,253,0:01:55,165,19.39%,40.52%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&list_category_id=1895&date_range=past,305,270,0:00:55,4,25.00%,21.64%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_events&state=OH&date_range=current,305,237,0:01:26,12,66.67%,34.75%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc_2018&pc2_page=center&fr_id=29299&s_isRegistrationThanks=true,total_amount-$50.00",305,268,0:05:07,34,0.00%,68.52%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27061&s_isRegistrationThanks=true,total_amount-$50.00",305,248,0:04:15,28,17.86%,58.36%,$0.00 
/site/TR?fr_id=27796&pg=informational&sid=13397,305,223,0:01:43,24,28.57%,21.31%,$0.00 
/site/TR?fr_id=28105&pg=informational&sid=13234,305,270,0:02:09,31,18.75%,32.46%,$0.00 
/site/TR?fr_id=28911&pg=informational&sid=13275,305,282,0:02:16,36,39.02%,38.03%,$0.00 
/site/TR/Bike/MOSBikeEvents?team_id=494384&pg=team&fr_id=28272,305,248,0:01:25,100,43.56%,28.52%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=499722&pg=team&fr_id=28911,305,208,0:01:34,111,35.96%,31.80%,$0.00 
/site/TR/Bike/UTUBikeEvents?team_id=499996&pg=team&fr_id=28813,305,238,0:01:36,28,37.04%,28.20%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28065,304,176,0:04:06,55,17.54%,25.99%,$0.00 
/site/TR?fr_id=27905&pg=informational&sid=13409,304,174,0:03:42,101,36.27%,34.54%,$0.00 
/site/TR?fr_id=28916&pg=informational&sid=14153,304,224,0:00:27,5,25.00%,10.53%,$0.00 
/site/TR?px=15389323&pg=personal&fr_id=28216&s_src=boundlessfundraising&s_subsrc=:sub_source,304,155,0:01:08,151,26.49%,38.16%,$0.00 
/site/TR?px=15631773&fr_id=28263&pg=personal,304,222,0:04:25,220,74.21%,68.75%,$0.00 
/site/TR/Bike/CASBikeEvents?px=16015786&pg=personal&fr_id=29046,304,241,0:08:06,239,75.63%,72.37%,$0.00 
/site/TR/Bike/MAMBikeEvents?pg=team&fr_id=28124&team_id=491558,304,189,0:02:55,6,16.67%,28.62%,$0.00 
/site/TR/Bike/WIGBikeEvents?pg=team&fr_id=28198&team_id=493135,304,190,0:02:18,21,40.00%,31.25%,$0.00 
/site/SPageServer?starting_postal=&state=ID&pagename=BIKE_HOM_events,303,241,0:01:19,5,20.00%,32.34%,$0.00 
/site/TR?fr_id=27061&pg=entry&s_src=boundlessfundraising&s_subsrc=:sub_source,303,245,0:00:55,244,26.23%,38.94%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13278,303,255,0:01:59,51,52.08%,30.36%,$0.00 
/site/TR?fr_id=27694&pg=informational&sid=13227,303,268,0:03:18,87,57.30%,51.82%,$0.00 
/site/TR?fr_id=29047&pg=informational&sid=13227,303,263,0:04:13,72,45.83%,40.59%,$0.00 
/site/TR?team_id=494714&fr_id=28263&pg=team,303,220,0:02:59,166,51.20%,43.89%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=team&fr_id=27006&team_id=450763,303,225,0:01:53,67,29.85%,40.92%,$0.00 
/site/TR/Bike/NJMBikeEvents?team_id=498771&pg=team&fr_id=28897,303,194,0:02:39,184,43.48%,48.18%,$0.00 
/site/TR/Bike/nynBikeEvents?pg=entry&fr_id=29046&s_src=bike-fy17-nyn-reg-social&s_subsrc=facebook-link-oin-consideration,303,264,0:02:17,264,82.95%,82.51%,$0.00 
/site/TR/Bike/OHABikeEvents?pg=team&fr_id=27178&team_id=455403,303,197,0:02:47,122,26.45%,39.60%,$0.00 
/site/TR/Bike/TNSBikeEvents?team_id=460888&pg=team&fr_id=27805,303,182,0:00:56,71,28.38%,27.39%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=494650&pg=team&fr_id=28263,303,221,0:00:59,110,52.29%,32.34%,$0.00 
/site/TRR?pg=tfind&fr_id=27063&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=50817&s_ptype=50817,303,224,0:00:52,100,4.04%,3.96%,$0.00 
/site/TRR?pg=tfind&fr_id=27865&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=54386&s_ptype=54386,303,226,0:00:54,142,5.71%,7.26%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27061&s_isRegistrationThanks=true,undiscounted_amount-$65.00,discount_code-FREEDOM35,discounted_amount-$30.00,total_amount-$35.00",302,261,0:03:31,95,67.68%,71.19%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13252,302,278,0:01:26,35,44.12%,33.77%,$0.00 
/site/TR?fr_id=27049&pg=informational&sid=13238,302,237,0:01:46,15,8.33%,27.15%,$0.00 
/site/TR?fr_id=28925&pg=informational&sid=13233,302,275,0:02:10,27,68.00%,42.38%,$0.00 
/site/TR?fr_id=28943&pg=informational&sid=13248,302,213,0:00:33,10,44.44%,14.57%,$0.00 
/site/TR?fr_id=29704&pg=informational&sid=14056&tab=team,302,257,0:00:46,12,72.73%,25.83%,$0.00 
/site/TR?fr_id=29914&pg=informational&sid=13239,302,193,0:01:00,131,21.21%,21.85%,$0.00 
/site/TR?fr_id=29933&pg=informational&sid=13239,302,196,0:00:43,133,21.80%,16.23%,$0.00 
/site/TR?team_id=494358&fr_id=28272&pg=team,302,167,0:01:41,143,34.69%,33.77%,$0.00 
/site/TR/Bike/ARRBikeEvents?team_id=474313&pg=team&fr_id=27919,302,226,0:01:37,105,33.96%,36.75%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=team&fr_id=28911&team_id=499911,302,212,0:01:39,27,25.00%,36.75%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=510114&pg=team&fr_id=29048,302,233,0:01:34,88,42.05%,36.09%,$0.00 
/site/TR/Bike/OHABikeEvents?px=6933452&pg=personal&fr_id=27178,302,199,0:00:59,176,17.22%,22.52%,$0.00 
/site/TR/Bike/PAEBikeEvents?sid=14356&type=fr_informational&pg=informational&fr_id=28216,302,260,0:03:23,39,45.00%,32.78%,$0.00 
/site/TR/Bike/PAEBikeEvents?team_id=452046&pg=team&fr_id=27061,302,228,0:02:54,208,43.26%,41.06%,$0.00 
/site/TR/Bike/WIGBikeEvents?pg=team&fr_id=28198&team_id=493159,302,221,0:01:53,15,38.46%,33.11%,$0.00 
/site/TR/Bike/WIGBikeEvents?team_id=487716&pg=team&fr_id=27039,302,235,0:02:20,187,20.74%,54.97%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_view=report-personal&pc2_page=progress&fr_id=27037,301,256,0:04:26,216,35.45%,63.46%,$0.00 
/site/TR?fr_id=28197&pg=informational&sid=14154,301,270,0:02:48,43,46.81%,35.55%,$0.00 
/site/TR?fr_id=28811&pg=informational&sid=14154,301,256,0:02:09,49,59.18%,30.90%,$0.00 
/site/TR?fr_id=28943&pg=informational&sid=13231,301,238,0:00:59,13,80.00%,16.61%,$0.00 
/site/TR?fr_id=29048&pg=informational&sid=13247,301,231,0:00:45,13,8.33%,7.31%,$0.00 
/site/TR?px=2502304&fr_id=27914&pg=personal,301,230,0:02:46,220,43.24%,62.13%,$0.00 
/site/TR?px=4475785&fr_id=29052&pg=personal,301,225,0:04:23,218,39.37%,50.17%,$0.00 
/site/TR?px=6997655&fr_id=29046&pg=personal,301,232,0:06:57,229,75.55%,71.43%,$0.00 
/site/TR/Bike/ALCBikeEvents?team_id=467102&pg=team&fr_id=27775,301,243,0:01:28,114,46.96%,39.87%,$0.00 
/site/TR/Bike/CANBikeEvents?pg=entry&fr_id=27080&login=true,301,282,0:02:18,10,20.00%,21.26%,$0.00 
/site/TR/Bike/FLNBikeEvents?team_id=509305&pg=team&fr_id=29045,301,212,0:01:34,57,33.33%,21.26%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=455926&pg=team&fr_id=27695,301,200,0:02:53,54,63.46%,36.88%,$0.00 
/site/TR/Bike/PAEBikeEvents?px=11733551&pg=personal&fr_id=27061,301,236,0:02:46,212,29.72%,66.78%,$0.00 
/site/TR/Bike/txhBikeEvents?pg=entry&fr_id=28791&s_src=bike-fy17-txh-reg-social&s_subsrc=facebook-link-cyc-consideration,301,277,0:02:33,277,84.48%,86.05%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=10104265&pg=personal&fr_id=29052,301,271,0:01:50,19,56.25%,25.91%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=494504&pg=team&fr_id=28263,301,228,0:02:33,133,69.63%,45.85%,$0.00 
/site/TR/Bike/VARBikeEvents?pg=team&fr_id=28847&team_id=496512,301,224,0:02:00,12,38.46%,38.87%,$0.00 
"/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=29055&s_isRegistrationThanks=true,undiscounted_amount-$35.00,discount_code-Direct+Mail+",300,263,0:06:57,51,0.00%,71.00%,$0.00 
/site/TR?fr_id=27173&pg=informational&sid=13242,300,270,0:02:16,21,9.09%,43.67%,$0.00 
/site/TR?fr_id=28272&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=none&s_fr_tm_opt=none&ptype=55764&s_ptype=55764,300,246,0:03:32,16,28.57%,35.67%,$0.00 
/site/TR?fr_id=29055&pg=informational&sid=13239&s_fr_tm_opt=existing&s_ptype=59839,300,223,0:00:37,13,83.33%,9.33%,$0.00 
/site/TR?pg=pfind&fr_id=28205&s_redirect=true,300,290,0:07:25,98,85.86%,85.33%,$0.00 
/site/TR?px=10082823&pg=personal&fr_id=27061&et=lT1LPkTTGWkg0_8XzqHq3A&s_tafId=453968,300,166,0:07:00,160,29.01%,31.33%,$0.00 
/site/TR/Bike/ARRBikeEvents?team_id=469916&pg=team&fr_id=27919,300,226,0:02:32,70,58.11%,35.00%,$0.00 
/site/TR/Bike/CANBikeEvents?team_id=498615&pg=team&fr_id=28894,300,232,0:02:09,142,37.67%,33.67%,$0.00 
/site/TR/Bike/CASBikeEvents?team_id=515101&pg=team&fr_id=29046,300,198,0:01:39,108,44.74%,40.67%,$0.00 
/site/TR/Bike/COCBikeEvents?px=8966059&pg=personal&fr_id=28914,300,222,0:01:22,187,20.43%,37.67%,$0.00 
/site/TR/Bike/COCBikeEvents?team_id=459191&pg=team&fr_id=27756,300,231,0:00:45,6,50.00%,29.67%,$0.00 
/site/TR/Bike/PAEBikeEvents?pg=team&fr_id=27061&team_id=451932,300,237,0:02:28,35,52.94%,39.33%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=497006&s_src=BF_emailbadge,300,174,0:01:48,86,46.59%,30.00%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=504915&pg=team&fr_id=28790,300,243,0:01:23,46,42.31%,35.33%,$0.00 
/site/TR/Bike/UTUBikeEvents?team_id=500361&pg=team&fr_id=28813,300,222,0:01:26,36,63.89%,27.00%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2018&pc2_page=center&fr_id=29298,299,220,0:04:06,86,54.35%,60.20%,$0.00 
/site/TR?fr_id=27188&pg=informational&sid=13237,299,257,0:01:36,12,25.00%,20.40%,$0.00 
/site/TR?fr_id=27764&pg=informational&sid=13252,299,262,0:02:12,30,30.00%,31.77%,$0.00 
/site/TR?fr_id=28197&pg=informational&sid=13229,299,239,0:03:12,35,44.74%,41.81%,$0.00 
/site/TR?fr_id=28217&pg=informational&sid=13248,299,186,0:01:02,13,14.29%,10.37%,$0.00 
/site/TR/Bike/FLNBikeEvents?team_id=508617&pg=team&fr_id=29045,299,236,0:01:25,20,59.09%,25.75%,$0.00 
/site/TR/Bike/MNMBikeEvents?px=14441708&pg=personal&fr_id=28105,299,267,0:01:20,135,24.82%,52.17%,$0.00 
/site/TR/Bike/WASBikeEvents?pg=team&fr_id=28273&team_id=494519,299,232,0:02:28,56,68.63%,50.50%,$0.00 
/site/TRR?pg=tfind&fr_id=27775&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=54094&s_ptype=54094,299,216,0:00:57,110,6.36%,6.02%,$0.00 
